id;desvionum;tailnum
12698;0;N326AT
12699;0;N337SW
12700;0;N337SW
12701;0;N850UA
12702;0;N537UA
12703;0;N307AS
12704;0;N315AS
12705;0;N303AS
12706;0;N591JB
12707;0;N569JB
12708;0;N534JB
12709;0;N21108
12710;0;N17105
12711;0;N33103
12712;0;N926FR
12713;0;N938FR
12714;0;N947FR
12715;0;N166AT
12716;0;N521SW
12717;0;N838UA
12718;0;N822UA
12719;0;N621AW
12720;0;N621AW
12721;0;N631AW
12722;0;N631AW
12723;0;N637AW
12724;0;N637AW
12725;0;N305AS
12726;0;N514AS
12727;0;N514AS
12728;0;N591JB
12729;0;N569JB
12730;0;N534JB
12731;0;N3756
12732;0;N3760C
12733;0;N395DN
12734;0;N315US
12735;0;N325US
12736;0;N338NB
12737;0;N339NB
12738;0;N363NB
12739;0;N369NW
12740;0;N353SW
12741;0;N777QC
12742;0;N082AA
12743;0;N5FGAA
12744;0;N5CUAA
12745;0;N514AS
12746;0;N514AS
12747;0;N290AT
12748;0;N299AT
12749;0;N326AT
12750;0;N310NW
12751;0;N357NW
12752;0;N327NW
12753;0;N310NW
12754;0;N357NW
12755;0;N327NW
12756;0;N418WN
12757;0;N529UA
12758;0;N938UA
12759;0;N629AW
12760;0;N644AW
12761;0;N644AW
12762;0;N633AW
12763;0;N633AW
12764;0;N5CAAA
12765;0;N5DYAA
12766;0;N638AA
12767;0;N5CAAA
12768;0;N5DYAA
12769;0;N638AA
12770;0;N317AS
12771;0;N323AS
12772;0;N14601
12773;0;N69603
12774;0;N372DA
12775;0;N3764D
12776;0;N166AT
12777;0;N356SW
12778;0;N695SW
12779;0;N415UA
12780;0;N907UA
12781;0;N302AS
12782;0;N315AS
12783;0;N307AS
12784;0;N648JB
12785;0;N565JB
12786;0;N658JB
12787;0;N14341
12788;0;N3756
12789;0;N3760C
12790;0;N395DN
12791;0;N399WN
12792;0;N329UA
12793;0;N434UA
12794;0;N851UA
12795;0;N3BRAA
12796;0;N3CEAA
12797;0;N3AFAA
12798;0;N648JB
12799;0;N565JB
12800;0;N658JB
12801;0;N14341
12802;0;N14629
12803;0;N16617
12804;0;N313AT
12805;0;N300AT
12806;0;N318AT
12807;0;N408WN
12808;0;N408WN
12809;0;N408WN
12810;0;N709SW
12811;0;N709SW
12812;0;N709SW
12813;0;N453UA
12814;0;N335UA
12815;0;N924UA
12816;0;N462UA
12817;0;N455UA
12818;0;N3AJAA
12819;0;N3BTAA
12820;0;N3CVAA
12821;0;N3AJAA
12822;0;N3BTAA
12823;0;N3CVAA
12824;0;N320AS
12825;0;N305AS
12826;0;N317AS
12827;0;N16632
12828;0;N16649
12829;0;N16632
12830;0;N3763D
12831;0;N372DA
12832;0;N3764D
12833;0;N908FR
12834;0;N937FR
12835;0;N915FR
12836;0;N336SW
12837;0;N336SW
12838;0;N336SW
12839;0;N336SW
12840;0;N331SW
12841;0;N331SW
12842;0;N331SW
12843;0;N331SW
12844;0;N426UA
12845;0;N461UA
12846;0;N4YAAA
12847;0;N4WNAA
12848;0;N4XDAA
12849;0;N302AS
12850;0;N315AS
12851;0;N307AS
12852;0;N24212
12853;0;N33203
12854;0;N17627
12855;0;N3758Y
12856;0;N372DA
12857;0;N955AT
12858;0;N315AT
12859;0;N330AT
12860;0;N347SW
12861;0;N347SW
12862;0;N654SW
12863;0;N654SW
12864;0;N654SW
12865;0;N925UA
12866;0;N934UA
12867;0;N506AS
12868;0;N577AS
12869;0;N593AS
12870;0;N284JB
12871;0;N634JB
12872;0;N184JB
12873;0;N24212
12874;0;N33203
12875;0;N17627
12876;0;N925FR
12877;0;N936FR
12878;0;N918FR
12879;0;N278AT
12880;0;N344AT
12881;0;N295AT
12882;0;N520SW
12883;0;N520SW
12884;0;N520SW
12885;0;N415UA
12886;0;N410UA
12887;0;N842UA
12888;0;N556AA
12889;0;N412AA
12890;0;N241AA
12891;0;N648AS
12892;0;N609AS
12893;0;N649AS
12894;0;N23708
12895;0;N17620
12896;0;N675DL
12897;0;N655DL
12898;0;N937AT
12899;0;N665WN
12900;0;N665WN
12901;0;N372UA
12902;0;N443UA
12903;0;N463UA
12904;0;N816AW
12905;0;N834AW
12906;0;N831AW
12907;0;N831AW
12908;0;N809AW
12909;0;N809AW
12910;0;N648AS
12911;0;N609AS
12912;0;N649AS
12913;0;N11651
12914;0;N17644
12915;0;N395DN
12916;0;N3758Y
12917;0;N372DA
12918;0;N937AT
12919;0;N400WN
12920;0;N400WN
12921;0;N923UA
12922;0;N553UA
12923;0;N850UA
12924;0;N835UA
12925;0;N3CTAA
12926;0;N3BNAA
12927;0;N3BRAA
12928;0;N615AS
12929;0;N617AS
12930;0;N624AS
12931;0;N564JB
12932;0;N559JB
12933;0;N646JB
12934;0;N75853
12935;0;N76156
12936;0;N73406
12937;0;N696DL
12938;0;N723TW
12939;0;N812FR
12940;0;N904FR
12941;0;N801FR
12942;0;N806FR
12943;0;N802FR
12944;0;N802FR
12945;0;N338AT
12946;0;N326AT
12947;0;N267AT
12948;0;N356NW
12949;0;N365NW
12950;0;N342NW
12951;0;N378NW
12952;0;N365NW
12953;0;N343NW
12954;0;N713SW
12955;0;N713SW
12956;0;N713SW
12957;0;N267WN
12958;0;N267WN
12959;0;N267WN
12960;0;N838UA
12961;0;N822UA
12962;0;N628AW
12963;0;N657AW
12964;0;N617AS
12965;0;N624AS
12966;0;N14242
12967;0;N14214
12968;0;N87507
12969;0;N3744D
12970;0;N3747D
12971;0;N959AT
12972;0;N960AT
12973;0;N309AT
12974;0;N374NW
12975;0;N370NW
12976;0;N353NW
12977;0;N374NW
12978;0;N370NW
12979;0;N353NW
12980;0;N226WN
12981;0;N226WN
12982;0;N250WN
12983;0;N250WN
12984;0;N804UA
12985;0;N838UA
12986;0;N417UA
12987;0;N831AW
12988;0;N809AW
12989;0;N625AS
12990;0;N648AS
12991;0;N73256
12992;0;N77258
12993;0;N3758Y
12994;0;N372DA
12995;0;N936FR
12996;0;N918FR
12997;0;N926FR
12998;0;N370NW
12999;0;N353NW
13000;0;N347NW
13001;0;N411WN
13002;0;N411WN
13003;0;N411WN
13004;0;
13005;0;N938UA
13006;0;N620AW
13007;0;N636AW
13008;0;N609AS
13009;0;N622AS
13010;0;N615AS
13011;0;N179JB
13012;0;N178JB
13013;0;N236JB
13014;0;N33714
13015;0;N17619
13016;0;N3752
13017;0;N395DN
13018;0;N3737C
13019;0;N924AT
13020;0;N893AT
13021;0;N947AT
13022;0;N378NW
13023;0;N365NW
13024;0;N343NW
13025;0;N356NW
13026;0;N365NW
13027;0;N342NW
13028;0;N404WN
13029;0;N849UA
13030;0;N828UA
13031;0;N609AS
13032;0;N622AS
13033;0;N615AS
13034;0;N179JB
13035;0;N178JB
13036;0;N236JB
13037;0;N14336
13038;0;N61304
13039;0;N26208
13040;0;N3755D
13041;0;N3756
13042;0;N3753
13043;0;N924AT
13044;0;N893AT
13045;0;N947AT
13046;0;N321NB
13047;0;N332NB
13048;0;N345NB
13049;0;N367SW
13050;0;N367SW
13051;0;N367SW
13052;0;N367SW
13053;0;N367SW
13054;0;N360SW
13055;0;N360SW
13056;0;N360SW
13057;0;N360SW
13058;0;N360SW
13059;0;
13060;0;N434UA
13061;0;N851UA
13062;0;N819AW
13063;0;N819AW
13064;0;N840AW
13065;0;N840AW
13066;0;N619AS
13067;0;N615AS
13068;0;N625AS
13069;0;N37253
13070;0;N13248
13071;0;N18223
13072;0;N344AT
13073;0;N295AT
13074;0;N283AT
13075;0;N319NB
13076;0;N340NB
13077;0;N332NB
13078;0;N241WN
13079;0;N241WN
13080;0;N443UA
13081;0;N426UA
13082;0;N419UA
13083;0;N565UA
13084;0;N561UA
13085;0;N527UA
13086;0;N675AW
13087;0;N677AW
13088;0;N647AW
13089;0;N940FR
13090;0;N947FR
13091;0;N939FR
13092;0;N338AT
13093;0;N326AT
13094;0;N267AT
13095;0;N335NB
13096;0;N344NB
13097;0;N918WN
13098;0;N236WN
13099;0;N426UA
13100;0;N461UA
13101;0;N674AW
13102;0;N559JB
13103;0;N646JB
13104;0;N509JB
13105;0;N37281
13106;0;N12221
13107;0;N17640
13108;0;N357NW
13109;0;N323NB
13110;0;N324NB
13111;0;N233LV
13112;0;N233LV
13113;0;N229WN
13114;0;N229WN
13115;0;N838UA
13116;0;N828UA
13117;0;N484AA
13118;0;N549AA
13119;0;N492AA
13120;0;N3745B
13121;0;N3765
13122;0;N995AT
13123;0;N983AT
13124;0;N363NW
13125;0;N349NW
13126;0;N376NW
13127;0;N364NB
13128;0;N357NB
13129;0;N345NB
13130;0;N904WN
13131;0;N391SW
13132;0;N410UA
13133;0;N842UA
13134;0;N566AS
13135;0;N570AS
13136;0;N558AS
13137;0;N3745B
13138;0;N3753
13139;0;N3745B
13140;0;N971AT
13141;0;N1309T
13142;0;N1332U
13143;0;N920WN
13144;0;N920WN
13145;0;N845UA
13146;0;N636AW
13147;0;N636AW
13148;0;N628AW
13149;0;N628AW
13150;0;N14639
13151;0;N24706
13152;0;N24729
13153;0;N995AT
13154;0;N983AT
13155;0;N353NB
13156;0;N338NW
13157;0;N333NW
13158;0;N429WN
13159;0;N429WN
13160;0;N932UA
13161;0;N399UA
13162;0;N377UA
13163;0;N5FMAA
13164;0;N5DVAA
13165;0;N5BYAA
13166;0;N17719
13167;0;N39726
13168;0;N15710
13169;0;N3762Y
13170;0;N3757D
13171;0;N3761R
13172;0;N958AT
13173;0;N963AT
13174;0;N929AT
13175;0;N344NB
13176;0;N365NB
13177;0;N653SW
13178;0;N569UA
13179;0;N315UA
13180;0;N504UA
13181;0;N817AW
13182;0;N817AW
13183;0;N828AW
13184;0;N828AW
13185;0;N3CSAA
13186;0;N3BJAA
13187;0;N3AMAA
13188;0;N566AS
13189;0;N570AS
13190;0;N558AS
13191;0;N14230
13192;0;N33289
13193;0;N910AT
13194;0;N915AT
13195;0;N919AT
13196;0;N688SW
13197;0;N688SW
13198;0;N688SW
13199;0;N371SW
13200;0;N371SW
13201;0;N371SW
13202;0;N371SW
13203;0;N571UA
13204;0;N572UA
13205;0;N504UA
13206;0;N335UA
13207;0;N572UA
13208;0;N822UA
13209;0;N5CJAA
13210;0;N5FFAA
13211;0;N5EYAA
13212;0;N5FFAA
13213;0;N5EYAA
13214;0;N594AS
13215;0;N581AS
13216;0;N562AS
13217;0;N434WN
13218;0;N765SW
13219;0;N924UA
13220;0;N530UA
13221;0;N923UA
13222;0;N544AA
13223;0;N474AA
13224;0;N590AA
13225;0;N594AS
13226;0;N581AS
13227;0;N562AS
13228;0;N3765
13229;0;N3764D
13230;0;N346SW
13231;0;N346SW
13232;0;N318UA
13233;0;N845UA
13234;0;N3DJAA
13235;0;N3APAA
13236;0;N3CPAA
13237;0;N3764D
13238;0;N257WN
13239;0;N257WN
13240;0;N257WN
13241;0;N257WN
13242;0;N257WN
13243;0;N719SW
13244;0;N719SW
13245;0;N719SW
13246;0;N719SW
13247;0;N719SW
13248;0;N528UA
13249;0;
13250;0;N168AW
13251;0;N168AW
13252;0;N305AW
13253;0;N305AW
13254;0;N592AS
13255;0;N779AS
13256;0;N708AS
13257;0;N12322
13258;0;N59302
13259;0;N761RR
13260;0;N930UA
13261;0;N5DVAA
13262;0;N5BYAA
13263;0;N632AA
13264;0;N779AS
13265;0;N708AS
13266;0;N72405
13267;0;N72405
13268;0;N496WN
13269;0;N399UA
13270;0;N933UA
13271;0;N386UA
13272;0;N833UA
13273;0;N418UA
13274;0;N32404
13275;0;N75410
13276;0;N36207
13277;0;N938AT
13278;0;N925AT
13279;0;N753SW
13280;0;N634SW
13281;0;N537UA
13282;0;N585UA
13283;0;N593UA
13284;0;N827AW
13285;0;N672AW
13286;0;N4XKAA
13287;0;N514AA
13288;0;N4WSAA
13289;0;N549AS
13290;0;N512AS
13291;0;N597AS
13292;0;N982AT
13293;0;N939AT
13294;0;N921AT
13295;0;N737JW
13296;0;N737JW
13297;0;N280WN
13298;0;N280WN
13299;0;N280WN
13300;0;N315UA
13301;0;N806UA
13302;0;N509UA
13303;0;N440AA
13304;0;N524AA
13305;0;N512AS
13306;0;N512AS
13307;0;N592AS
13308;0;N12225
13309;0;N27213
13310;0;N943AT
13311;0;N921AT
13312;0;N995AT
13313;0;N373SW
13314;0;N775SW
13315;0;N569UA
13316;0;N315UA
13317;0;N461UA
13318;0;N625AW
13319;0;N648AW
13320;0;N652AW
13321;0;N586AS
13322;0;N592AS
13323;0;N512AS
13324;0;N928AT
13325;0;N946AT
13326;0;N946AT
13327;0;N956AT
13328;0;N956AT
13329;0;N208WN
13330;0;N208WN
13331;0;N208WN
13332;0;N493WN
13333;0;N720WN
13334;0;N493WN
13335;0;N930UA
13336;0;N157AW
13337;0;N157AW
13338;0;N313AW
13339;0;N418AA
13340;0;N543AA
13341;0;N495AA
13342;0;N78285
13343;0;N14237
13344;0;N16301
13345;0;N209WN
13346;0;N299WN
13347;0;N405UA
13348;0;N405UA
13349;0;N411UA
13350;0;N157AW
13351;0;N5CFAA
13352;0;N5CVAA
13353;0;N5EHAA
13354;0;N6711M
13355;0;N656DL
13356;0;N6710E
13357;0;N523US
13358;0;N516US
13359;0;N517US
13360;0;N924WN
13361;0;N924WN
13362;0;N815UA
13363;0;N838UA
13364;0;N851UA
13365;0;N829UA
13366;0;N432UA
13367;0;N582UA
13368;0;N966AT
13369;0;N964AT
13370;0;N717JL
13371;0;N314US
13372;0;N344NW
13373;0;N310NW
13374;0;N614SW
13375;0;N659SW
13376;0;N412UA
13377;0;N804UA
13378;0;N568JB
13379;0;N652JB
13380;0;N587JB
13381;0;N27239
13382;0;N37420
13383;0;N19621
13384;0;N37700
13385;0;N3747D
13386;0;N3752
13387;0;N766NC
13388;0;N332NW
13389;0;N362NW
13390;0;N777QC
13391;0;N777QC
13392;0;N777QC
13393;0;N791SW
13394;0;N791SW
13395;0;N791SW
13396;0;N331UA
13397;0;N923UA
13398;0;N942UA
13399;0;N648AW
13400;0;N652AW
13401;0;N653AW
13402;0;N067AA
13403;0;N075AA
13404;0;N067AA
13405;0;N644AS
13406;0;N784AS
13407;0;N569AS
13408;0;N593JB
13409;0;N547JB
13410;0;N587JB
13411;0;N37281
13412;0;N16234
13413;0;N469WN
13414;0;N469WN
13415;0;N315UA
13416;0;N806UA
13417;0;N509UA
13418;0;N466UA
13419;0;N330UA
13420;0;N340UA
13421;0;N506AA
13422;0;N524AA
13423;0;N554AA
13424;0;N644AS
13425;0;N784AS
13426;0;N569AS
13427;0;N17245
13428;0;N34282
13429;0;N812FR
13430;0;N949FR
13431;0;N919FR
13432;0;N944AT
13433;0;N970AT
13434;0;N927AT
13435;0;N780NC
13436;0;N782NC
13437;0;N480WN
13438;0;N314UA
13439;0;N774AS
13440;0;N773AS
13441;0;N797AS
13442;0;N973DL
13443;0;N973DL
13444;0;N933DL
13445;0;N933DL
13446;0;N944AT
13447;0;N970AT
13448;0;N927AT
13449;0;N298WN
13450;0;N298WN
13451;0;N298WN
13452;0;N222WN
13453;0;N222WN
13454;0;N222WN
13455;0;
13456;0;N420UA
13457;0;N515UA
13458;0;N582UA
13459;0;N561UA
13460;0;N774AS
13461;0;N773AS
13462;0;N797AS
13463;0;N962DL
13464;0;N906DL
13465;0;N926FR
13466;0;N908FR
13467;0;N931FR
13468;0;N341NB
13469;0;N335NB
13470;0;N346NB
13471;0;N373NW
13472;0;N337NW
13473;0;N335NW
13474;0;N480WN
13475;0;N335SW
13476;0;N622AW
13477;0;N622AW
13478;0;N915AW
13479;0;N903AW
13480;0;N462AA
13481;0;N445AA
13482;0;N457AA
13483;0;N462AA
13484;0;N445AA
13485;0;N457AA
13486;0;N774AS
13487;0;N773AS
13488;0;N797AS
13489;0;N905DE
13490;0;N905DE
13491;0;N905DE
13492;0;N927FR
13493;0;N946FR
13494;0;N916FR
13495;0;N930FR
13496;0;N913FR
13497;0;N913FR
13498;0;N967N
13499;0;N361NB
13500;0;N321NB
13501;0;N322NB
13502;0;N780NC
13503;0;N321NB
13504;0;N384SW
13505;0;N384SW
13506;0;N808UA
13507;0;N817AW
13508;0;N5DUAA
13509;0;N5CGAA
13510;0;N5EAAA
13511;0;N773AS
13512;0;N797AS
13513;0;N927FR
13514;0;N930FR
13515;0;N942FR
13516;0;N913FR
13517;0;N936FR
13518;0;N997AT
13519;0;N894AT
13520;0;N938AT
13521;0;N345SA
13522;0;N345SA
13523;0;N318SW
13524;0;N318SW
13525;0;N437UA
13526;0;N412UA
13527;0;N804UA
13528;0;N644AW
13529;0;N644AW
13530;0;N632AW
13531;0;N632AW
13532;0;N668AW
13533;0;N668AW
13534;0;N5EMAA
13535;0;N5FEAA
13536;0;N5CEAA
13537;0;N754AS
13538;0;N794AS
13539;0;N962DL
13540;0;N906DL
13541;0;N295AT
13542;0;N955AT
13543;0;N997AT
13544;0;N997AT
13545;0;N894AT
13546;0;N894AT
13547;0;N763NW
13548;0;N760NW
13549;0;N8926E
13550;0;N460WN
13551;0;N460WN
13552;0;N460WN
13553;0;N744SW
13554;0;N744SW
13555;0;N744SW
13556;0;N829UA
13557;0;N938UA
13558;0;N581UA
13559;0;N825AW
13560;0;N833AW
13561;0;N5FHAA
13562;0;N776AS
13563;0;N774AS
13564;0;N754AS
13565;0;N70352
13566;0;N12318
13567;0;N16301
13568;0;N982DL
13569;0;N329AT
13570;0;N273AT
13571;0;N167AT
13572;0;N760NW
13573;0;N8926E
13574;0;N923RW
13575;0;N900WN
13576;0;N900WN
13577;0;N900WN
13578;0;N386UA
13579;0;N852UA
13580;0;N835UA
13581;0;N651AW
13582;0;N668AW
13583;0;N678AW
13584;0;N650AW
13585;0;N649AW
13586;0;N923DL
13587;0;N972DL
13588;0;N932DL
13589;0;N926FR
13590;0;N908FR
13591;0;N931FR
13592;0;N997AT
13593;0;N894AT
13594;0;N938AT
13595;0;N776NC
13596;0;N772NC
13597;0;N760NC
13598;0;N776NC
13599;0;N361NB
13600;0;N780NC
13601;0;N613SW
13602;0;N816UA
13603;0;N847UA
13604;0;N812UA
13605;0;N433AA
13606;0;N4YCAA
13607;0;N591AA
13608;0;N4YGAA
13609;0;N4WRAA
13610;0;N73283
13611;0;N78501
13612;0;N12238
13613;0;N923DL
13614;0;N972DL
13615;0;N932DL
13616;0;N977AT
13617;0;N966AT
13618;0;N964AT
13619;0;N466WN
13620;0;N466WN
13621;0;N561UA
13622;0;N825UA
13623;0;N575UA
13624;0;N840AW
13625;0;N827AW
13626;0;N246AA
13627;0;N292AA
13628;0;N458AA
13629;0;N557AA
13630;0;N292AA
13631;0;N458AA
13632;0;N37252
13633;0;N78511
13634;0;N23708
13635;0;N926DL
13636;0;N904DL
13637;0;N981DL
13638;0;N891AT
13639;0;N982AT
13640;0;N896AT
13641;0;N760NC
13642;0;N763SW
13643;0;N386UA
13644;0;N852UA
13645;0;N835UA
13646;0;N27722
13647;0;N17229
13648;0;N76508
13649;0;N950DL
13650;0;N382DA
13651;0;N3732J
13652;0;N987DL
13653;0;N930DL
13654;0;N998DL
13655;0;N923AT
13656;0;N938AT
13657;0;N760NC
13658;0;N8923E
13659;0;N915RW
13660;0;N760NC
13661;0;N752NW
13662;0;N293WN
13663;0;N293WN
13664;0;N519UA
13665;0;N430UA
13666;0;N808UA
13667;0;N825AW
13668;0;N825AW
13669;0;N833AW
13670;0;N833AW
13671;0;N305AS
13672;0;N514AS
13673;0;N514AS
13674;0;N590JB
13675;0;N658JB
13676;0;N585JB
13677;0;N3768
13678;0;N903DE
13679;0;N978DL
13680;0;N812FR
13681;0;N949FR
13682;0;N801FR
13683;0;N801FR
13684;0;N802FR
13685;0;N802FR
13686;0;N922AT
13687;0;N896AT
13688;0;N971AT
13689;0;N361NB
13690;0;N321NB
13691;0;N920WN
13692;0;N920WN
13693;0;N924UA
13694;0;N530UA
13695;0;N923UA
13696;0;N824AW
13697;0;N906AW
13698;0;N241AA
13699;0;N458AA
13700;0;N506AA
13701;0;N305AS
13702;0;N514AS
13703;0;N514AS
13704;0;N590JB
13705;0;N658JB
13706;0;N585JB
13707;0;N16617
13708;0;N16646
13709;0;N17644
13710;0;N3754A
13711;0;N3733Z
13712;0;N385DN
13713;0;N986AT
13714;0;N318AT
13715;0;N267AT
13716;0;N504SW
13717;0;N937UA
13718;0;N650AW
13719;0;N650AW
13720;0;N824AW
13721;0;N824AW
13722;0;N906AW
13723;0;N906AW
13724;0;N449AA
13725;0;N4YBAA
13726;0;N482AA
13727;0;N449AA
13728;0;N4YBAA
13729;0;N482AA
13730;0;N613AS
13731;0;N553AS
13732;0;N548AS
13733;0;N198JB
13734;0;N265JB
13735;0;N685DA
13736;0;N695DL
13737;0;N677DL
13738;0;N489WN
13739;0;N420UA
13740;0;N538UA
13741;0;N533UA
13742;0;N166AW
13743;0;N322AW
13744;0;N553AS
13745;0;N548AS
13746;0;N3768
13747;0;N903DE
13748;0;N978DL
13749;0;N801FR
13750;0;N802FR
13751;0;N922AT
13752;0;N896AT
13753;0;N971AT
13754;0;N317US
13755;0;N313US
13756;0;N655WN
13757;0;N670SW
13758;0;N837UA
13759;0;N907UA
13760;0;N311UA
13761;0;N626AS
13762;0;N607AS
13763;0;N6703D
13764;0;N615DL
13765;0;N779SW
13766;0;N551WN
13767;0;N930UA
13768;0;N480AA
13769;0;N558AA
13770;0;N624AS
13771;0;N613AS
13772;0;N626AS
13773;0;N667DN
13774;0;N717TW
13775;0;N660DL
13776;0;N919FR
13777;0;N905FR
13778;0;N986AT
13779;0;N318AT
13780;0;N267AT
13781;0;N692SW
13782;0;N692SW
13783;0;N413WN
13784;0;N413WN
13785;0;N929UA
13786;0;N347UA
13787;0;N913UA
13788;0;N193JB
13789;0;N267JB
13790;0;N258JB
13791;0;N75853
13792;0;N75853
13793;0;N75853
13794;0;N75853
13795;0;N75853
13796;0;N75853
13797;0;N981DL
13798;0;N981DL
13799;0;N989DL
13800;0;N977DL
13801;0;N977DL
13802;0;N891AT
13803;0;N982AT
13804;0;N896AT
13805;0;N967N
13806;0;N8921E
13807;0;N339SW
13808;0;N675AA
13809;0;N318UA
13810;0;N334AW
13811;0;N156AW
13812;0;N41135
13813;0;N18119
13814;0;N74856
13815;0;N909DL
13816;0;N3751B
13817;0;N914DL
13818;0;N934AT
13819;0;N936AT
13820;0;N899AT
13821;0;N1309T
13822;0;N1332U
13823;0;N633SW
13824;0;N633SW
13825;0;N492WN
13826;0;N492WN
13827;0;N842UA
13828;0;N816UA
13829;0;N804UA
13830;0;N18223
13831;0;N14242
13832;0;N3741S
13833;0;N395DN
13834;0;N3748Y
13835;0;N934AT
13836;0;N936AT
13837;0;N899AT
13838;0;N659SW
13839;0;N311SW
13840;0;N386UA
13841;0;N333UA
13842;0;N339UA
13843;0;N810AW
13844;0;N838AW
13845;0;N816AW
13846;0;N587AS
13847;0;N563AS
13848;0;N559AS
13849;0;N3769L
13850;0;N3745B
13851;0;N3756
13852;0;N273AT
13853;0;N283AT
13854;0;N292AT
13855;0;N724SW
13856;0;N254WN
13857;0;N907UA
13858;0;N587AS
13859;0;N563AS
13860;0;N559AS
13861;0;N19638
13862;0;N926DL
13863;0;N904DL
13864;0;N981DL
13865;0;N945FR
13866;0;N925FR
13867;0;N935FR
13868;0;N915AT
13869;0;N919AT
13870;0;N932AT
13871;0;N474WN
13872;0;N474WN
13873;0;N281WN
13874;0;N281WN
13875;0;N586UA
13876;0;N466UA
13877;0;N411UA
13878;0;N374UA
13879;0;N5EPAA
13880;0;N620AA
13881;0;N5EPAA
13882;0;N581AS
13883;0;N568AS
13884;0;N556AS
13885;0;N710TW
13886;0;N713TW
13887;0;N945FR
13888;0;N925FR
13889;0;N935FR
13890;0;N603AT
13891;0;N993AT
13892;0;N974AT
13893;0;N671SW
13894;0;N671SW
13895;0;N671SW
13896;0;N671SW
13897;0;N671SW
13898;0;N803UA
13899;0;N832UA
13900;0;N581AS
13901;0;N568AS
13902;0;N556AS
13903;0;N917DL
13904;0;N917DL
13905;0;N964DL
13906;0;N912DL
13907;0;N184AT
13908;0;N313AT
13909;0;N300AT
13910;0;N669SW
13911;0;N276WN
13912;0;N563UA
13913;0;N816UA
13914;0;N804UA
13915;0;N441AA
13916;0;N502AA
13917;0;N278AA
13918;0;N597AS
13919;0;N784AS
13920;0;N559AS
13921;0;N3744D
13922;0;N905DE
13923;0;N905DE
13924;0;N278AT
13925;0;N344AT
13926;0;N295AT
13927;0;N9222N
13928;0;N230WN
13929;0;N386UA
13930;0;N333UA
13931;0;N339UA
13932;0;N480AA
13933;0;N512AA
13934;0;N527AA
13935;0;N784AS
13936;0;N559AS
13937;0;N3744D
13938;0;N905DE
13939;0;N905DE
13940;0;N278AT
13941;0;N344AT
13942;0;N295AT
13943;0;N446WN
13944;0;N446WN
13945;0;N446WN
13946;0;N446WN
13947;0;N495WN
13948;0;N495WN
13949;0;N495WN
13950;0;N495WN
13951;0;N838UA
13952;0;N5CHAA
13953;0;N619AA
13954;0;N5EGAA
13955;0;N370AA
13956;0;N619AA
13957;0;N5EGAA
13958;0;N14106
13959;0;N58101
13960;0;N59338
13961;0;N395DN
13962;0;N3748Y
13963;0;N3760C
13964;0;N184AT
13965;0;N313AT
13966;0;N300AT
13967;0;N264LV
13968;0;N264LV
13969;0;N386UA
13970;0;N333UA
13971;0;N339UA
13972;0;N910DL
13973;0;N923DL
13974;0;N972DL
13975;0;N937AT
13976;0;N953AT
13977;0;N343NW
13978;0;N347NW
13979;0;N354NW
13980;0;N365NB
13981;0;N347NW
13982;0;N360NB
13983;0;N420WN
13984;0;N420WN
13985;0;N420WN
13986;0;N420WN
13987;0;N411WN
13988;0;N411WN
13989;0;N411WN
13990;0;N411WN
13991;0;N511UA
13992;0;N825UA
13993;0;N935UA
13994;0;N802AW
13995;0;N802AW
13996;0;N826AW
13997;0;N826AW
13998;0;N596AA
13999;0;N563AA
14000;0;N4YMAA
14001;0;N596AS
14002;0;N597AS
14003;0;N52616
14004;0;N14219
14005;0;N910DL
14006;0;N923DL
14007;0;N972DL
14008;0;N948AT
14009;0;N993AT
14010;0;N982AT
14011;0;N345NW
14012;0;N347NW
14013;0;N354NW
14014;0;N365NB
14015;0;N347NW
14016;0;N360NB
14017;0;N283WN
14018;0;N903WN
14019;0;N330UA
14020;0;N374UA
14021;0;N582UA
14022;0;N455UA
14023;0;N524UA
14024;0;N831AW
14025;0;N821AW
14026;0;N804AW
14027;0;N18243
14028;0;N261AT
14029;0;N326US
14030;0;N339NW
14031;0;N343NW
14032;0;N405WN
14033;0;N334UA
14034;0;N929UA
14035;0;N626AS
14036;0;N619AS
14037;0;N622AS
14038;0;N972DL
14039;0;N939DL
14040;0;N962DL
14041;0;N927FR
14042;0;N928FR
14043;0;N925FR
14044;0;N978AT
14045;0;N988AT
14046;0;N339NW
14047;0;N212WN
14048;0;N212WN
14049;0;N212WN
14050;0;N770SA
14051;0;N770SA
14052;0;N770SA
14053;0;N455UA
14054;0;N804UA
14055;0;N626AS
14056;0;N619AS
14057;0;N622AS
14058;0;N24202
14059;0;N36247
14060;0;N11206
14061;0;N972DL
14062;0;N939DL
14063;0;N962DL
14064;0;N978AT
14065;0;N988AT
14066;0;N315NB
14067;0;N312US
14068;0;N352NW
14069;0;N315NB
14070;0;N312US
14071;0;N352NW
14072;0;N488WN
14073;0;N488WN
14074;0;N781WN
14075;0;N781WN
14076;0;N913UA
14077;0;N335UA
14078;0;N822UA
14079;0;N572UA
14080;0;N415UA
14081;0;N3CRAA
14082;0;N3CAAA
14083;0;N3AUAA
14084;0;N35204
14085;0;N73291
14086;0;N905DE
14087;0;N939DL
14088;0;N962DL
14089;0;N916FR
14090;0;N913FR
14091;0;N948FR
14092;0;N937AT
14093;0;N953AT
14094;0;N687SW
14095;0;N350SW
14096;0;N563UA
14097;0;N816UA
